id,date,name,docs-1,docs-delta-percent-1,docs-percent-1,docs-2,docs-delta-percent-2,docs-percent-2,docs-3,docs-delta-percent-3,docs-percent-3,docs-4,docs-delta-percent-4,docs-percent-4,docs-5,docs-delta-percent-5,docs-percent-5,docs-6,docs-delta-percent-6,docs-percent-6,docs-7,docs-delta-percent-7,docs-percent-7,docs-8,docs-delta-percent-8,docs-percent-8,docs-9,docs-delta-percent-9,docs-percent-9,docs-10,docs-delta-percent-10,docs-percent-10,docs-11,docs-delta-percent-11,docs-percent-11,docs-12,docs-delta-percent-12,docs-percent-12,docs-13,docs-delta-percent-13,docs-percent-13
HND,2020-04-01,Honduras,22,22.2,4.2,27,50.0,5.1,39,0.0,7.4,34,-17.1,6.5,247,19.3,47.0,68,23.6,13.0,9,28.6,1.7,14,-17.6,2.7,16,-11.1,3.0,15,150.0,2.9,4,33.3,0.8,20,-9.1,3.8,10,42.9,1.9
HND,2020-04-02,Honduras,23,4.5,4.8,22,-18.5,4.5,62,59.0,12.8,33,-2.9,6.8,217,-12.1,44.8,48,-29.4,9.9,9,0.0,1.9,15,7.1,3.1,14,-12.5,2.9,6,-60.0,1.2,5,25.0,1.0,19,-5.0,3.9,11,10.0,2.3
HND,2020-04-03,Honduras,29,26.1,7.6,18,-18.2,4.7,42,-32.3,11.0,19,-42.4,5.0,153,-29.5,40.1,46,-4.2,12.0,12,33.3,3.1,7,-53.3,1.8,15,7.1,3.9,9,50.0,2.4,5,0.0,1.3,23,21.1,6.0,4,-63.6,1.0
HND,2020-04-04,Honduras,15,-48.3,5.2,17,-5.6,5.8,40,-4.8,13.7,26,36.8,8.9,112,-26.8,38.5,43,-6.5,14.8,5,-58.3,1.7,1,-85.7,0.3,10,-33.3,3.4,7,-22.2,2.4,4,-20.0,1.4,10,-56.5,3.4,1,-75.0,0.3
HND,2020-04-05,Honduras,17,13.3,7.4,8,-52.9,3.5,21,-47.5,9.1,20,-23.1,8.7,82,-26.8,35.5,32,-25.6,13.9,4,-20.0,1.7,6,500.0,2.6,20,100.0,8.7,5,-28.6,2.2,4,0.0,1.7,11,10.0,4.8,1,0.0,0.4
HND,2020-04-06,Honduras,37,117.6,9.1,18,125.0,4.4,32,52.4,7.9,17,-15.0,4.2,182,122.0,44.9,57,78.1,14.1,7,75.0,1.7,7,16.7,1.7,11,-45.0,2.7,7,40.0,1.7,2,-50.0,0.5,26,136.4,6.4,2,100.0,0.5
HND,2020-04-07,Honduras,18,-51.4,4.9,13,-27.8,3.5,26,-18.8,7.0,21,23.5,5.7,164,-9.9,44.2,50,-12.3,13.5,10,42.9,2.7,9,28.6,2.4,15,36.4,4.0,5,-28.6,1.3,5,150.0,1.3,29,11.5,7.8,6,200.0,1.6
HND,2020-04-08,Honduras,16,-11.1,3.7,21,61.5,4.8,34,30.8,7.9,60,185.7,13.9,164,0.0,37.9,56,12.0,12.9,16,60.0,3.7,11,22.2,2.5,15,0.0,3.5,9,80.0,2.1,4,-20.0,0.9,23,-20.7,5.3,4,-33.3,0.9
HND,2020-04-09,Honduras,31,93.8,9.7,22,4.8,6.9,37,8.8,11.6,23,-61.7,7.2,107,-34.8,33.4,43,-23.2,13.4,7,-56.2,2.2,9,-18.2,2.8,7,-53.3,2.2,8,-11.1,2.5,6,50.0,1.9,19,-17.4,5.9,1,-75.0,0.3
HND,2020-04-10,Honduras,14,-54.8,4.8,27,22.7,9.3,28,-24.3,9.6,25,8.7,8.6,93,-13.1,32.0,50,16.3,17.2,5,-28.6,1.7,6,-33.3,2.1,9,28.6,3.1,2,-75.0,0.7,8,33.3,2.7,18,-5.3,6.2,6,500.0,2.1
HND,2020-04-11,Honduras,13,-7.1,5.1,11,-59.3,4.3,30,7.1,11.8,24,-4.0,9.4,92,-1.1,36.1,34,-32.0,13.3,4,-20.0,1.6,6,0.0,2.4,8,-11.1,3.1,10,400.0,3.9,2,-75.0,0.8,18,0.0,7.1,3,-50.0,1.2
HND,2020-04-12,Honduras,4,-69.2,2.0,16,45.5,8.0,21,-30.0,10.5,8,-66.7,4.0,91,-1.1,45.5,33,-2.9,16.5,2,-50.0,1.0,3,-50.0,1.5,7,-12.5,3.5,0,-100.0,0,3,50.0,1.5,11,-38.9,5.5,1,-66.7,0.5
HND,2020-04-13,Honduras,12,200.0,3.5,19,18.8,5.5,33,57.1,9.6,22,175.0,6.4,143,57.1,41.7,41,24.2,12.0,10,400.0,2.9,8,166.7,2.3,13,85.7,3.8,9,100,2.6,7,133.3,2.0,24,118.2,7.0,2,100.0,0.6
HND,2020-04-14,Honduras,28,133.3,7.5,21,10.5,5.6,39,18.2,10.5,32,45.5,8.6,138,-3.5,37.0,41,0.0,11.0,10,0.0,2.7,8,0.0,2.1,17,30.8,4.6,9,0.0,2.4,10,42.9,2.7,19,-20.8,5.1,1,-50.0,0.3
HND,2020-04-15,Honduras,9,-67.9,2.3,16,-23.8,4.1,45,15.4,11.5,25,-21.9,6.4,155,12.3,39.7,52,26.8,13.3,15,50.0,3.8,9,12.5,2.3,10,-41.2,2.6,17,88.9,4.4,6,-40.0,1.5,29,52.6,7.4,2,100.0,0.5
HND,2020-04-16,Honduras,9,0.0,1.9,25,56.2,5.2,56,24.4,11.7,49,96.0,10.2,187,20.6,39.0,55,5.8,11.5,8,-46.7,1.7,24,166.7,5.0,8,-20.0,1.7,13,-23.5,2.7,4,-33.3,0.8,32,10.3,6.7,9,350.0,1.9
HND,2020-04-17,Honduras,16,77.8,3.5,18,-28.0,3.9,39,-30.4,8.5,58,18.4,12.6,188,0.5,40.8,55,0.0,11.9,12,50.0,2.6,14,-41.7,3.0,8,0.0,1.7,12,-7.7,2.6,9,125.0,2.0,29,-9.4,6.3,3,-66.7,0.7
HND,2020-04-18,Honduras,16,0.0,3.8,30,66.7,7.0,23,-41.0,5.4,26,-55.2,6.1,203,8.0,47.7,56,1.8,13.1,9,-25.0,2.1,11,-21.4,2.6,11,37.5,2.6,8,-33.3,1.9,7,-22.2,1.6,23,-20.7,5.4,3,0.0,0.7
HND,2020-04-19,Honduras,21,31.2,6.0,8,-73.3,2.3,22,-4.3,6.3,14,-46.2,4.0,178,-12.3,51.0,40,-28.6,11.5,3,-66.7,0.9,11,0.0,3.2,10,-9.1,2.9,12,50.0,3.4,2,-71.4,0.6,25,8.7,7.2,3,0.0,0.9
HND,2020-04-20,Honduras,26,23.8,7.2,16,100.0,4.4,25,13.6,6.9,34,142.9,9.4,127,-28.7,35.1,48,20.0,13.3,9,200.0,2.5,12,9.1,3.3,15,50.0,4.1,16,33.3,4.4,5,150.0,1.4,25,0.0,6.9,4,33.3,1.1
HND,2020-04-21,Honduras,31,19.2,5.8,24,50.0,4.5,43,72.0,8.1,46,35.3,8.7,212,66.9,40.0,65,35.4,12.3,15,66.7,2.8,20,66.7,3.8,15,0.0,2.8,22,37.5,4.2,9,80.0,1.7,22,-12.0,4.2,6,50.0,1.1
HND,2020-04-22,Honduras,18,-41.9,4.2,24,0.0,5.6,46,7.0,10.6,23,-50.0,5.3,147,-30.7,34.0,75,15.4,17.4,10,-33.3,2.3,13,-35.0,3.0,13,-13.3,3.0,10,-54.5,2.3,20,122.2,4.6,25,13.6,5.8,8,33.3,1.9
HND,2020-04-23,Honduras,6,-66.7,2.7,13,-45.8,5.9,15,-67.4,6.8,13,-43.5,5.9,83,-43.5,37.9,35,-53.3,16.0,7,-30.0,3.2,4,-69.2,1.8,13,0.0,5.9,6,-40.0,2.7,5,-75.0,2.3,18,-28.0,8.2,1,-87.5,0.5
HND,2020-04-24,Honduras,7,16.7,2.3,18,38.5,6.0,27,80.0,9.1,18,38.5,6.0,105,26.5,35.2,64,82.9,21.5,5,-28.6,1.7,10,150.0,3.4,6,-53.8,2.0,9,50.0,3.0,1,-80.0,0.3,23,27.8,7.7,5,400.0,1.7
HND,2020-04-25,Honduras,9,28.6,3.8,20,11.1,8.4,22,-18.5,9.2,17,-5.6,7.1,94,-10.5,39.3,38,-40.6,15.9,4,-20.0,1.7,6,-40.0,2.5,5,-16.7,2.1,6,-33.3,2.5,1,0.0,0.4,16,-30.4,6.7,1,-80.0,0.4
HND,2020-04-26,Honduras,19,111.1,9.6,6,-70.0,3.0,18,-18.2,9.1,8,-52.9,4.1,71,-24.5,36.0,29,-23.7,14.7,5,25.0,2.5,9,50.0,4.6,5,0.0,2.5,3,-50.0,1.5,9,800.0,4.6,12,-25.0,6.1,3,200.0,1.5
HND,2020-04-27,Honduras,12,-36.8,4.5,10,66.7,3.8,25,38.9,9.4,13,62.5,4.9,84,18.3,31.6,68,134.5,25.6,8,60.0,3.0,5,-44.4,1.9,7,40.0,2.6,10,233.3,3.8,8,-11.1,3.0,15,25.0,5.6,1,-66.7,0.4
HND,2020-04-28,Honduras,5,-58.3,3.2,7,-30.0,4.5,22,-12.0,14.3,6,-53.8,3.9,51,-39.3,33.1,26,-61.8,16.9,6,-25.0,3.9,7,40.0,4.5,7,0.0,4.5,5,-50.0,3.2,3,-62.5,1.9,8,-46.7,5.2,1,0.0,0.6
HND,2020-04-29,Honduras,9,80.0,3.7,8,14.3,3.3,27,22.7,11.2,23,283.3,9.5,83,62.7,34.4,41,57.7,17.0,12,100.0,5.0,6,-14.3,2.5,7,0.0,2.9,4,-20.0,1.7,4,33.3,1.7,15,87.5,6.2,2,100.0,0.8
JAM,2020-03-15,Jamaica,17,0,2.9,17,0,2.9,14,0,2.4,40,0,6.7,300,0,50.6,90,0,15.2,8,0,1.3,23,0,3.9,28,0,4.7,13,0,2.2,6,0,1.0,27,0,4.6,10,0,1.7
JAM,2020-03-16,Jamaica,22,29.4,3.0,28,64.7,3.8,10,-28.6,1.4,78,95.0,10.7,313,4.3,42.9,123,36.7,16.8,19,137.5,2.6,22,-4.3,3.0,38,35.7,5.2,9,-30.8,1.2,11,83.3,1.5,39,44.4,5.3,18,80.0,2.5
JAM,2020-03-17,Jamaica,14,-36.4,1.9,21,-25.0,2.9,20,100.0,2.7,83,6.4,11.3,304,-2.9,41.5,117,-4.9,16.0,22,15.8,3.0,35,59.1,4.8,41,7.9,5.6,15,66.7,2.0,17,54.5,2.3,24,-38.5,3.3,19,5.6,2.6
JAM,2020-03-18,Jamaica,8,-42.9,0.9,34,61.9,3.8,15,-25.0,1.7,72,-13.3,8.1,334,9.9,37.5,90,-23.1,10.1,204,827.3,22.9,33,-5.7,3.7,29,-29.3,3.3,13,-13.3,1.5,9,-47.1,1.0,34,41.7,3.8,15,-21.1,1.7
JAM,2020-03-19,Jamaica,19,137.5,2.6,29,-14.7,4.0,15,0.0,2.1,61,-15.3,8.4,328,-1.8,45.3,103,14.4,14.2,18,-91.2,2.5,34,3.0,4.7,34,17.2,4.7,13,0.0,1.8,12,33.3,1.7,35,2.9,4.8,23,53.3,3.2
JAM,2020-03-20,Jamaica,15,-21.1,2.1,20,-31.0,2.8,18,20.0,2.6,63,3.3,8.9,337,2.7,47.9,74,-28.2,10.5,12,-33.3,1.7,45,32.4,6.4,23,-32.4,3.3,7,-46.2,1.0,8,-33.3,1.1,67,91.4,9.5,15,-34.8,2.1
JAM,2020-03-21,Jamaica,12,-20.0,2.1,24,20.0,4.3,13,-27.8,2.3,55,-12.7,9.8,256,-24.0,45.8,76,2.7,13.6,12,0.0,2.1,21,-53.3,3.8,30,30.4,5.4,10,42.9,1.8,8,0.0,1.4,28,-58.2,5.0,14,-6.7,2.5
JAM,2020-03-22,Jamaica,11,-8.3,1.8,9,-62.5,1.5,13,0.0,2.2,35,-36.4,5.9,335,30.9,56.3,75,-1.3,12.6,14,16.7,2.4,18,-14.3,3.0,23,-23.3,3.9,9,-10.0,1.5,8,0.0,1.3,20,-28.6,3.4,25,78.6,4.2
JAM,2020-03-23,Jamaica,19,72.7,3.9,15,66.7,3.1,7,-46.2,1.4,47,34.3,9.7,225,-32.8,46.4,83,10.7,17.1,13,-7.1,2.7,12,-33.3,2.5,22,-4.3,4.5,10,11.1,2.1,3,-62.5,0.6,18,-10.0,3.7,11,-56.0,2.3
JAM,2020-03-24,Jamaica,1,-94.7,0.4,6,-60.0,2.5,11,57.1,4.5,32,-31.9,13.1,106,-52.9,43.4,27,-67.5,11.1,5,-61.5,2.0,22,83.3,9.0,14,-36.4,5.7,8,-20.0,3.3,2,-33.3,0.8,8,-55.6,3.3,2,-81.8,0.8
JAM,2020-03-25,Jamaica,11,1000.0,4.7,16,166.7,6.8,7,-36.4,3.0,21,-34.4,8.9,98,-7.5,41.7,31,14.8,13.2,4,-20.0,1.7,14,-36.4,6.0,12,-14.3,5.1,2,-75.0,0.9,1,-50.0,0.4,17,112.5,7.2,1,-50.0,0.4
JAM,2020-03-26,Jamaica,9,-18.2,3.5,8,-50.0,3.1,2,-71.4,0.8,31,47.6,12.1,118,20.4,46.1,35,12.9,13.7,8,100.0,3.1,17,21.4,6.6,14,16.7,5.5,1,-50.0,0.4,1,0.0,0.4,9,-47.1,3.5,3,200.0,1.2
JAM,2020-03-27,Jamaica,15,66.7,3.8,16,100.0,4.0,9,350.0,2.3,43,38.7,10.8,177,50.0,44.4,52,48.6,13.0,12,50.0,3.0,13,-23.5,3.3,30,114.3,7.5,6,500.0,1.5,6,500.0,1.5,15,66.7,3.8,5,66.7,1.3
JAM,2020-03-28,Jamaica,10,-33.3,4.3,12,-25.0,5.2,8,-11.1,3.5,22,-48.8,9.6,104,-41.2,45.2,30,-42.3,13.0,1,-91.7,0.4,11,-15.4,4.8,16,-46.7,7.0,6,0.0,2.6,1,-83.3,0.4,8,-46.7,3.5,1,-80.0,0.4
JAM,2020-03-29,Jamaica,20,100.0,4.0,11,-8.3,2.2,11,37.5,2.2,31,40.9,6.2,237,127.9,47.5,113,276.7,22.6,9,800.0,1.8,10,-9.1,2.0,15,-6.2,3.0,12,100.0,2.4,5,400.0,1.0,13,62.5,2.6,12,1100.0,2.4
JAM,2020-03-30,Jamaica,20,0.0,3.5,11,0.0,1.9,7,-36.4,1.2,37,19.4,6.5,297,25.3,52.0,118,4.4,20.7,11,22.2,1.9,14,40.0,2.5,16,6.7,2.8,8,-33.3,1.4,3,-40.0,0.5,17,30.8,3.0,12,0.0,2.1
JAM,2020-03-31,Jamaica,43,115.0,7.5,18,63.6,3.1,15,114.3,2.6,44,18.9,7.7,257,-13.5,44.7,110,-6.8,19.1,15,36.4,2.6,14,0.0,2.4,25,56.2,4.3,4,-50.0,0.7,2,-33.3,0.3,16,-5.9,2.8,12,0.0,2.1
JAM,2020-04-01,Jamaica,27,-37.2,8.3,6,-66.7,1.8,5,-66.7,1.5,16,-63.6,4.9,169,-34.2,51.8,59,-46.4,18.1,7,-53.3,2.1,8,-42.9,2.5,13,-48.0,4.0,2,-50.0,0.6,2,0.0,0.6,9,-43.8,2.8,3,-75.0,0.9
JAM,2020-04-02,Jamaica,76,181.5,11.8,16,166.7,2.5,18,260.0,2.8,36,125.0,5.6,283,67.5,43.9,101,71.2,15.7,16,128.6,2.5,25,212.5,3.9,29,123.1,4.5,9,350.0,1.4,2,0.0,0.3,24,166.7,3.7,9,200.0,1.4
JAM,2020-04-03,Jamaica,27,-64.5,4.4,20,25.0,3.3,11,-38.9,1.8,32,-11.1,5.3,313,10.6,51.6,116,14.9,19.1,12,-25.0,2.0,17,-32.0,2.8,17,-41.4,2.8,7,-22.2,1.2,5,150.0,0.8,19,-20.8,3.1,11,22.2,1.8
JAM,2020-04-04,Jamaica,27,0.0,5.9,12,-40.0,2.6,13,18.2,2.8,25,-21.9,5.4,234,-25.2,51.0,81,-30.2,17.6,3,-75.0,0.7,18,5.9,3.9,16,-5.9,3.5,5,-28.6,1.1,6,20.0,1.3,11,-42.1,2.4,8,-27.3,1.7
JAM,2020-04-05,Jamaica,18,-33.3,3.7,13,8.3,2.7,12,-7.7,2.5,34,36.0,7.1,259,10.7,53.7,71,-12.3,14.7,7,133.3,1.5,19,5.6,3.9,19,18.8,3.9,6,20.0,1.2,3,-50.0,0.6,14,27.3,2.9,7,-12.5,1.5
JAM,2020-04-06,Jamaica,17,-5.6,3.6,14,7.7,2.9,9,-25.0,1.9,24,-29.4,5.0,260,0.4,54.5,68,-4.2,14.3,10,42.9,2.1,16,-15.8,3.4,21,10.5,4.4,3,-50.0,0.6,8,166.7,1.7,14,0.0,2.9,13,85.7,2.7
JAM,2020-04-07,Jamaica,21,23.5,4.2,13,-7.1,2.6,9,0.0,1.8,28,16.7,5.6,288,10.8,57.4,68,0.0,13.5,11,10.0,2.2,18,12.5,3.6,14,-33.3,2.8,6,100.0,1.2,8,0.0,1.6,13,-7.1,2.6,5,-61.5,1.0
JAM,2020-04-08,Jamaica,38,81.0,7.4,15,15.4,2.9,10,11.1,1.9,43,53.6,8.4,226,-21.5,44.0,97,42.6,18.9,6,-45.5,1.2,21,16.7,4.1,12,-14.3,2.3,7,16.7,1.4,9,12.5,1.8,21,61.5,4.1,9,80.0,1.8
JAM,2020-04-09,Jamaica,23,-39.5,4.3,20,33.3,3.7,12,20.0,2.2,42,-2.3,7.8,282,24.8,52.5,72,-25.8,13.4,7,16.7,1.3,25,19.0,4.7,21,75.0,3.9,7,0.0,1.3,6,-33.3,1.1,12,-42.9,2.2,8,-11.1,1.5
JAM,2020-04-10,Jamaica,18,-21.7,7.8,12,-40.0,5.2,4,-66.7,1.7,7,-83.3,3.0,104,-63.1,45.2,39,-45.8,17.0,5,-28.6,2.2,14,-44.0,6.1,8,-61.9,3.5,3,-57.1,1.3,4,-33.3,1.7,10,-16.7,4.3,2,-75.0,0.9
JAM,2020-04-11,Jamaica,39,116.7,8.1,16,33.3,3.3,11,175.0,2.3,22,214.3,4.6,239,129.8,49.6,75,92.3,15.6,9,80.0,1.9,22,57.1,4.6,9,12.5,1.9,7,133.3,1.5,5,25.0,1.0,20,100.0,4.1,8,300.0,1.7
JAM,2020-04-12,Jamaica,20,-48.7,5.0,13,-18.8,3.2,6,-45.5,1.5,18,-18.2,4.5,217,-9.2,53.7,67,-10.7,16.6,1,-88.9,0.2,15,-31.8,3.7,16,77.8,4.0,11,57.1,2.7,4,-20.0,1.0,10,-50.0,2.5,6,-25.0,1.5
JAM,2020-04-13,Jamaica,21,5.0,4.7,18,38.5,4.0,8,33.3,1.8,25,38.9,5.6,230,6.0,51.2,72,7.5,16.0,11,1000.0,2.4,20,33.3,4.5,10,-37.5,2.2,6,-45.5,1.3,9,125.0,2.0,15,50.0,3.3,4,-33.3,0.9
JAM,2020-04-14,Jamaica,4,-81.0,3.0,4,-77.8,3.0,1,-87.5,0.8,7,-72.0,5.3,75,-67.4,56.4,17,-76.4,12.8,1,-90.9,0.8,9,-55.0,6.8,3,-70.0,2.3,1,-83.3,0.8,1,-88.9,0.8,8,-46.7,6.0,2,-50.0,1.5
JAM,2020-04-15,Jamaica,36,800.0,8.7,16,300.0,3.9,13,1200.0,3.1,31,342.9,7.5,186,148.0,44.9,69,305.9,16.7,6,500.0,1.4,10,11.1,2.4,19,533.3,4.6,6,500.0,1.4,4,300.0,1.0,9,12.5,2.2,9,350.0,2.2
JAM,2020-04-16,Jamaica,23,-36.1,3.7,23,43.8,3.7,16,23.1,2.6,62,100.0,10.0,326,75.3,52.4,83,20.3,13.3,6,0.0,1.0,18,80.0,2.9,26,36.8,4.2,7,16.7,1.1,3,-25.0,0.5,21,133.3,3.4,8,-11.1,1.3
JAM,2020-04-17,Jamaica,21,-8.7,3.9,25,8.7,4.6,15,-6.2,2.8,46,-25.8,8.5,270,-17.2,49.7,77,-7.2,14.2,16,166.7,2.9,10,-44.4,1.8,23,-11.5,4.2,6,-14.3,1.1,3,0.0,0.6,16,-23.8,2.9,15,87.5,2.8
JAM,2020-04-18,Jamaica,34,61.9,5.2,52,108.0,8.0,11,-26.7,1.7,38,-17.4,5.8,314,16.3,48.0,112,45.5,17.1,9,-43.8,1.4,15,50.0,2.3,27,17.4,4.1,7,16.7,1.1,4,33.3,0.6,18,12.5,2.8,13,-13.3,2.0
JAM,2020-04-19,Jamaica,17,-50.0,3.3,29,-44.2,5.7,16,45.5,3.1,26,-31.6,5.1,287,-8.6,56.1,54,-51.8,10.5,8,-11.1,1.6,14,-6.7,2.7,19,-29.6,3.7,8,14.3,1.6,6,50.0,1.2,17,-5.6,3.3,11,-15.4,2.1
JAM,2020-04-20,Jamaica,30,76.5,5.1,32,10.3,5.4,9,-43.8,1.5,57,119.2,9.7,272,-5.2,46.1,94,74.1,15.9,14,75.0,2.4,19,35.7,3.2,24,26.3,4.1,7,-12.5,1.2,5,-16.7,0.8,17,0.0,2.9,10,-9.1,1.7
JAM,2020-04-21,Jamaica,33,10.0,5.6,9,-71.9,1.5,11,22.2,1.9,61,7.0,10.3,312,14.7,52.8,64,-31.9,10.8,11,-21.4,1.9,28,47.4,4.7,18,-25.0,3.0,7,0.0,1.2,6,20.0,1.0,23,35.3,3.9,8,-20.0,1.4
JAM,2020-04-22,Jamaica,14,-57.6,2.9,20,122.2,4.1,7,-36.4,1.4,31,-49.2,6.4,238,-23.7,49.2,47,-26.6,9.7,10,-9.1,2.1,36,28.6,7.4,14,-22.2,2.9,6,-14.3,1.2,25,316.7,5.2,29,26.1,6.0,7,-12.5,1.4
JAM,2020-04-23,Jamaica,17,21.4,3.4,12,-40.0,2.4,15,114.3,3.0,33,6.5,6.7,273,14.7,55.0,58,23.4,11.7,5,-50.0,1.0,22,-38.9,4.4,15,7.1,3.0,10,66.7,2.0,4,-84.0,0.8,25,-13.8,5.0,7,0.0,1.4
JAM,2020-04-24,Jamaica,11,-35.3,2.2,14,16.7,2.8,9,-40.0,1.8,53,60.6,10.6,278,1.8,55.8,53,-8.6,10.6,5,0.0,1.0,25,13.6,5.0,20,33.3,4.0,4,-60.0,0.8,6,50.0,1.2,15,-40.0,3.0,5,-28.6,1.0
JAM,2020-04-25,Jamaica,15,36.4,4.2,9,-35.7,2.5,6,-33.3,1.7,26,-50.9,7.2,201,-27.7,55.7,48,-9.4,13.3,4,-20.0,1.1,17,-32.0,4.7,9,-55.0,2.5,5,25.0,1.4,7,16.7,1.9,7,-53.3,1.9,7,40.0,1.9
JAM,2020-04-26,Jamaica,10,-33.3,1.2,13,44.4,1.6,6,0.0,0.8,24,-7.7,3.0,602,199.5,75.2,59,22.9,7.4,5,25.0,0.6,17,0.0,2.1,30,233.3,3.8,2,-60.0,0.2,6,-14.3,0.8,18,157.1,2.2,8,14.3,1.0
JAM,2020-04-27,Jamaica,4,-60.0,1.2,9,-30.8,2.7,3,-50.0,0.9,9,-62.5,2.7,218,-63.8,65.9,28,-52.5,8.5,5,0.0,1.5,18,5.9,5.4,18,-40.0,5.4,3,50.0,0.9,1,-83.3,0.3,12,-33.3,3.6,3,-62.5,0.9
JAM,2020-04-28,Jamaica,20,400.0,3.8,8,-11.1,1.5,11,266.7,2.1,40,344.4,7.5,323,48.2,60.6,44,57.1,8.3,12,140.0,2.3,26,44.4,4.9,21,16.7,3.9,9,200.0,1.7,3,200.0,0.6,14,16.7,2.6,2,-33.3,0.4
JAM,2020-04-29,Jamaica,11,-45.0,2.2,13,62.5,2.6,10,-9.1,2.0,52,30.0,10.2,283,-12.4,55.6,52,18.2,10.2,17,41.7,3.3,24,-7.7,4.7,18,-14.3,3.5,8,-11.1,1.6,2,-33.3,0.4,18,28.6,3.5,1,-50.0,0.2
MEX,2020-03-15,México,134,0,5.5,91,0,3.7,180,0,7.4,231,0,9.5,475,0,19.4,685,0,28.0,94,0,3.8,92,0,3.8,116,0,4.7,55,0,2.3,25,0,1.0,218,0,8.9,47,0,1.9
MEX,2020-03-16,México,88,-34.3,2.1,145,59.3,3.5,442,145.6,10.6,482,108.7,11.6,1009,112.4,24.2,896,30.8,21.5,150,59.6,3.6,111,20.7,2.7,193,66.4,4.6,78,41.8,1.9,35,40.0,0.8,368,68.8,8.8,174,270.2,4.2
MEX,2020-03-17,México,120,36.4,2.2,198,36.6,3.5,474,7.2,8.5,786,63.1,14.1,1209,19.8,21.7,1237,38.1,22.2,380,153.3,6.8,212,91.0,3.8,218,13.0,3.9,96,23.1,1.7,51,45.7,0.9,480,30.4,8.6,118,-32.2,2.1
MEX,2020-03-18,México,13,-89.2,1.0,44,-77.8,3.3,136,-71.3,10.1,204,-74.0,15.2,266,-78.0,19.8,214,-82.7,15.9,121,-68.2,9.0,57,-73.1,4.2,112,-48.6,8.3,27,-71.9,2.0,25,-51.0,1.9,98,-79.6,7.3,26,-78.0,1.9
MEX,2020-03-19,México,21,61.5,2.1,44,0.0,4.4,92,-32.4,9.2,123,-39.7,12.3,210,-21.1,21.0,162,-24.3,16.2,76,-37.2,7.6,21,-63.2,2.1,104,-7.1,10.4,28,3.7,2.8,20,-20.0,2.0,83,-15.3,8.3,16,-38.5,1.6
MEX,2020-03-20,México,40,90.5,2.8,52,18.2,3.7,150,63.0,10.6,203,65.0,14.4,288,37.1,20.4,216,33.3,15.3,106,39.5,7.5,31,47.6,2.2,136,30.8,9.6,27,-3.6,1.9,20,0.0,1.4,111,33.7,7.9,31,93.8,2.2
MEX,2020-03-21,México,17,-57.5,2.1,45,-13.5,5.6,87,-42.0,10.7,104,-48.8,12.8,162,-43.8,20.0,138,-36.1,17.0,39,-63.2,4.8,18,-41.9,2.2,82,-39.7,10.1,17,-37.0,2.1,10,-50.0,1.2,73,-34.2,9.0,18,-41.9,2.2
MEX,2020-03-22,México,14,-17.6,1.6,45,0.0,5.2,86,-1.1,10.0,96,-7.7,11.2,204,25.9,23.8,139,0.7,16.2,27,-30.8,3.1,11,-38.9,1.3,71,-13.4,8.3,16,-5.9,1.9,16,60.0,1.9,119,63.0,13.9,14,-22.2,1.6
MEX,2020-03-23,México,29,107.1,2.6,41,-8.9,3.7,132,53.5,12.0,153,59.4,14.0,246,20.6,22.4,145,4.3,13.2,65,140.7,5.9,16,45.5,1.5,103,45.1,9.4,17,6.2,1.6,21,31.2,1.9,113,-5.0,10.3,15,7.1,1.4
MEX,2020-03-24,México,65,124.1,3.3,71,73.2,3.7,222,68.2,11.4,306,100.0,15.7,409,66.3,21.0,316,117.9,16.3,106,63.1,5.5,29,81.2,1.5,134,30.1,6.9,47,176.5,2.4,29,38.1,1.5,189,67.3,9.7,20,33.3,1.0
MEX,2020-03-25,México,182,180.0,3.5,262,269.0,5.1,686,209.0,13.3,1016,232.0,19.7,919,124.7,17.8,868,174.7,16.8,281,165.1,5.4,59,103.4,1.1,184,37.3,3.6,96,104.3,1.9,90,210.3,1.7,463,145.0,9.0,57,185.0,1.1
MEX,2020-03-26,México,118,-35.2,2.9,203,-22.5,4.9,530,-22.7,12.9,756,-25.6,18.4,870,-5.3,21.2,623,-28.2,15.2,222,-21.0,5.4,48,-18.6,1.2,176,-4.3,4.3,86,-10.4,2.1,46,-48.9,1.1,371,-19.9,9.0,54,-5.3,1.3
MEX,2020-03-27,México,113,-4.2,2.1,228,12.3,4.3,573,8.1,10.8,980,29.6,18.5,1389,59.7,26.3,856,37.4,16.2,242,9.0,4.6,76,58.3,1.4,187,6.2,3.5,115,33.7,2.2,31,-32.6,0.6,433,16.7,8.2,65,20.4,1.2
MEX,2020-03-28,México,58,-48.7,2.8,60,-73.7,2.8,238,-58.5,11.3,323,-67.0,15.3,598,-56.9,28.4,314,-63.3,14.9,100,-58.7,4.7,31,-59.2,1.5,91,-51.3,4.3,43,-62.6,2.0,20,-35.5,0.9,191,-55.9,9.1,40,-38.5,1.9
MEX,2020-03-29,México,86,48.3,2.7,110,83.3,3.4,307,29.0,9.5,320,-0.9,9.9,1080,80.6,33.5,526,67.5,16.3,100,0.0,3.1,37,19.4,1.1,154,69.2,4.8,56,30.2,1.7,27,35.0,0.8,363,90.1,11.3,56,40.0,1.7
